seed,round,seat,level,gold,unit_id,definition,star,on_board,column,row,bench
1,10,2,6,23,29,wc_u_halfling_ranger,1,0,-1,-1,0
1,10,2,6,23,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,10,2,6,23,49,wc_u_human_priest,2,1,4,2,-1
1,10,2,6,23,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,10,2,6,23,109,wc_u_human_guardian,1,1,2,3,-1
1,10,2,6,23,170,wc_u_orc_guardian,1,0,-1,-1,5
1,10,2,6,23,182,wc_u_halfling_ranger,1,0,-1,-1,6
1,10,2,6,23,188,wc_u_halfling_warrior,2,1,3,2,-1
1,10,2,6,23,198,wc_u_elf_ranger,2,1,3,1,-1
1,10,2,6,23,211,wc_u_orc_warrior,2,1,4,3,-1
1,10,2,6,23,234,wc_u_human_priest,1,0,-1,-1,7
1,10,2,6,23,241,wc_u_human_warrior,1,0,-1,-1,1
1,10,2,6,23,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,10,3,6,27,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,10,3,6,27,12,wc_u_orc_warrior,1,1,4,3,-1
1,10,3,6,27,20,wc_u_halfling_warrior,2,1,5,3,-1
1,10,3,6,27,30,wc_u_halfling_mage,1,0,-1,-1,0
1,10,3,6,27,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,10,3,6,27,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,10,3,6,27,77,wc_u_human_warrior,1,1,3,2,-1
1,10,3,6,27,96,wc_u_human_guardian,1,0,-1,-1,4
1,10,3,6,27,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,10,3,6,27,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,10,3,6,27,110,wc_u_orc_rogue,1,1,2,3,-1
1,10,3,6,27,124,wc_u_human_mage,1,0,-1,-1,6
1,10,3,6,27,171,wc_u_elf_priest,2,0,-1,-1,2
1,10,3,6,27,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,10,4,6,29,5,wc_u_human_guardian,1,1,4,3,-1
1,10,4,6,29,13,wc_u_orc_rogue,1,1,2,0,-1
1,10,4,6,29,21,wc_u_halfling_ranger,2,1,3,0,-1
1,10,4,6,29,31,wc_u_dwarf_priest,1,0,-1,-1,0
1,10,4,6,29,40,wc_u_dwarf_ranger,1,1,0,0,-1
1,10,4,6,29,50,wc_u_elf_ranger,1,0,-1,-1,2
1,10,4,6,29,60,wc_u_halfling_mage,2,1,3,1,-1
1,10,4,6,29,64,wc_u_elf_priest,1,0,-1,-1,3
1,10,4,6,29,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,10,4,6,29,97,wc_u_dwarf_priest,1,0,-1,-1,4
1,10,4,6,29,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,10,4,6,29,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,10,4,6,29,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,10,4,6,29,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,10,5,6,21,6,wc_u_human_warrior,1,0,-1,-1,3
1,10,5,6,21,22,wc_u_halfling_warrior,2,1,3,3,-1
1,10,5,6,21,32,wc_u_halfling_ranger,2,1,1,0,-1
1,10,5,6,21,41,wc_u_orc_guardian,1,1,4,3,-1
1,10,5,6,21,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,10,5,6,21,82,wc_u_orc_warrior,1,1,2,3,-1
1,10,5,6,21,136,wc_u_orc_warrior,1,0,-1,-1,5
1,10,5,6,21,140,wc_u_halfling_warrior,1,0,-1,-1,6
1,10,5,6,21,164,wc_u_halfling_ranger,1,0,-1,-1,0
1,10,5,6,21,173,wc_u_halfling_ranger,1,0,-1,-1,2
1,10,5,6,21,195,wc_u_dwarf_ranger,1,1,3,0,-1
1,10,5,6,21,212,wc_u_dwarf_warrior,1,0,-1,-1,4
1,10,5,6,21,217,wc_u_halfling_warrior,1,0,-1,-1,7
1,10,5,6,21,233,wc_u_dragonkin_guardian,1,0,-1,-1,1
1,10,6,6,30,7,wc_u_human_guardian,2,1,3,3,-1
1,10,6,6,30,23,wc_u_halfling_warrior,2,1,3,2,-1
1,10,6,6,30,42,wc_u_orc_warrior,1,0,-1,-1,6
1,10,6,6,30,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,10,6,6,30,61,wc_u_halfling_mage,2,1,2,1,-1
1,10,6,6,30,74,wc_u_halfling_ranger,2,1,2,0,-1
1,10,6,6,30,98,wc_u_human_priest,1,0,-1,-1,3
1,10,6,6,30,103,wc_u_human_priest,1,0,-1,-1,4
1,10,6,6,30,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,10,6,6,30,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,10,6,6,30,132,wc_u_elf_ranger,1,0,-1,-1,0
1,10,6,6,30,178,wc_u_human_warrior,1,1,3,1,-1
1,10,6,6,30,220,wc_u_orc_guardian,1,0,-1,-1,2
1,10,6,6,30,235,wc_u_orc_rogue,1,0,-1,-1,7
1,10,7,6,21,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,10,7,6,21,16,wc_u_orc_rogue,2,1,2,3,-1
1,10,7,6,21,24,wc_u_halfling_warrior,2,1,1,3,-1
1,10,7,6,21,35,wc_u_human_priest,2,0,-1,-1,0
1,10,7,6,21,43,wc_u_human_guardian,2,1,4,3,-1
1,10,7,6,21,113,wc_u_orc_guardian,2,1,3,2,-1
1,10,7,6,21,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,10,7,6,21,125,wc_u_elf_ranger,1,0,-1,-1,3
1,10,7,6,21,142,wc_u_halfling_warrior,2,1,5,3,-1
1,10,7,6,21,196,wc_u_dwarf_priest,1,0,-1,-1,2
1,10,7,6,21,199,wc_u_halfling_rogue,1,0,-1,-1,4
1,10,7,6,21,204,wc_u_dwarf_priest,1,0,-1,-1,5
1,10,7,6,21,216,wc_u_elf_ranger,1,0,-1,-1,6
1,10,7,6,21,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,11,0,6,21,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,11,0,6,21,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,11,0,6,21,27,wc_u_human_priest,1,0,-1,-1,0
1,11,0,6,21,36,wc_u_human_guardian,2,1,4,3,-1
1,11,0,6,21,52,wc_u_halfling_warrior,2,1,3,2,-1
1,11,0,6,21,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,11,0,6,21,70,wc_u_orc_warrior,2,1,3,3,-1
1,11,0,6,21,127,wc_u_halfling_rogue,2,1,5,3,-1
1,11,0,6,21,181,wc_u_elf_ranger,2,1,3,0,-1
1,11,0,6,21,200,wc_u_orc_warrior,1,0,-1,-1,5
1,11,0,6,21,222,wc_u_halfling_warrior,2,1,2,3,-1
1,11,0,6,21,243,wc_u_human_priest,1,0,-1,-1,1
1,11,0,6,21,244,wc_u_halfling_mage,1,0,-1,-1,2
1,11,0,6,21,245,wc_u_human_mage,1,0,-1,-1,7
1,11,1,6,31,2,wc_u_halfling_warrior,2,1,3,3,-1
1,11,1,6,31,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,11,1,6,31,18,wc_u_elf_ranger,2,1,4,1,-1
1,11,1,6,31,37,wc_u_elf_rogue,1,1,3,2,-1
1,11,1,6,31,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,11,1,6,31,63,wc_u_human_priest,2,0,-1,-1,3
1,11,1,6,31,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,11,1,6,31,135,wc_u_orc_rogue,1,1,0,2,-1
1,11,1,6,31,158,wc_u_elf_priest,2,0,-1,-1,1
1,11,1,6,31,176,wc_u_human_warrior,1,1,7,3,-1
1,11,1,6,31,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,11,1,6,31,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,11,1,6,31,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,11,1,6,31,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,11,2,6,30,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,11,2,6,30,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,11,2,6,30,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,11,2,6,30,49,wc_u_human_priest,2,1,5,2,-1
1,11,2,6,30,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,11,2,6,30,109,wc_u_human_guardian,1,1,2,3,-1
1,11,2,6,30,170,wc_u_orc_guardian,1,0,-1,-1,5
1,11,2,6,30,188,wc_u_halfling_warrior,2,1,3,2,-1
1,11,2,6,30,198,wc_u_elf_ranger,2,1,3,1,-1
1,11,2,6,30,211,wc_u_orc_warrior,2,1,4,3,-1
1,11,2,6,30,234,wc_u_human_priest,1,0,-1,-1,7
1,11,2,6,30,241,wc_u_human_warrior,1,0,-1,-1,1
1,11,2,6,30,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,11,2,6,30,249,wc_u_orc_warrior,1,0,-1,-1,6
1,11,3,6,36,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,11,3,6,36,12,wc_u_orc_warrior,1,1,4,3,-1
1,11,3,6,36,20,wc_u_halfling_warrior,2,1,5,3,-1
1,11,3,6,36,30,wc_u_halfling_mage,1,0,-1,-1,0
1,11,3,6,36,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,11,3,6,36,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,11,3,6,36,77,wc_u_human_warrior,1,1,3,2,-1
1,11,3,6,36,96,wc_u_human_guardian,1,0,-1,-1,4
1,11,3,6,36,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,11,3,6,36,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,11,3,6,36,110,wc_u_orc_rogue,1,1,2,3,-1
1,11,3,6,36,124,wc_u_human_mage,1,0,-1,-1,6
1,11,3,6,36,171,wc_u_elf_priest,2,0,-1,-1,2
1,11,3,6,36,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,11,4,6,33,13,wc_u_orc_rogue,1,1,2,0,-1
1,11,4,6,33,21,wc_u_halfling_ranger,2,1,3,0,-1
1,11,4,6,33,31,wc_u_dwarf_priest,2,1,4,2,-1
1,11,4,6,33,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,11,4,6,33,50,wc_u_elf_ranger,1,0,-1,-1,2
1,11,4,6,33,60,wc_u_halfling_mage,2,1,3,1,-1
1,11,4,6,33,64,wc_u_elf_priest,1,0,-1,-1,3
1,11,4,6,33,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,11,4,6,33,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,11,4,6,33,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,11,4,6,33,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,11,4,6,33,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,11,4,6,33,251,wc_u_orc_guardian,1,1,0,3,-1
1,11,4,6,33,253,wc_u_halfling_mage,1,0,-1,-1,0
1,11,5,6,30,6,wc_u_human_warrior,1,0,-1,-1,3
1,11,5,6,30,22,wc_u_halfling_warrior,2,1,3,3,-1
1,11,5,6,30,32,wc_u_halfling_ranger,2,1,1,0,-1
1,11,5,6,30,41,wc_u_orc_guardian,1,1,4,3,-1
1,11,5,6,30,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,11,5,6,30,82,wc_u_orc_warrior,1,1,2,3,-1
1,11,5,6,30,136,wc_u_orc_warrior,1,0,-1,-1,5
1,11,5,6,30,140,wc_u_halfling_warrior,1,0,-1,-1,6
1,11,5,6,30,164,wc_u_halfling_ranger,1,0,-1,-1,0
1,11,5,6,30,173,wc_u_halfling_ranger,1,0,-1,-1,2
1,11,5,6,30,195,wc_u_dwarf_ranger,1,1,3,0,-1
1,11,5,6,30,212,wc_u_dwarf_warrior,1,0,-1,-1,4
1,11,5,6,30,217,wc_u_halfling_warrior,1,0,-1,-1,7
1,11,5,6,30,233,wc_u_dragonkin_guardian,1,0,-1,-1,1
1,11,6,6,40,7,wc_u_human_guardian,2,1,3,3,-1
1,11,6,6,40,23,wc_u_halfling_warrior,2,1,3,2,-1
1,11,6,6,40,42,wc_u_orc_warrior,1,0,-1,-1,6
1,11,6,6,40,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,11,6,6,40,61,wc_u_halfling_mage,2,1,2,1,-1
1,11,6,6,40,74,wc_u_halfling_ranger,2,1,2,0,-1
1,11,6,6,40,98,wc_u_human_priest,1,0,-1,-1,3
1,11,6,6,40,103,wc_u_human_priest,1,0,-1,-1,4
1,11,6,6,40,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,11,6,6,40,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,11,6,6,40,132,wc_u_elf_ranger,1,0,-1,-1,0
1,11,6,6,40,178,wc_u_human_warrior,1,1,3,1,-1
1,11,6,6,40,220,wc_u_orc_guardian,1,0,-1,-1,2
1,11,6,6,40,235,wc_u_orc_rogue,1,0,-1,-1,7
1,11,7,6,27,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,11,7,6,27,16,wc_u_orc_rogue,2,1,2,3,-1
1,11,7,6,27,24,wc_u_halfling_warrior,2,1,1,3,-1
1,11,7,6,27,35,wc_u_human_priest,2,0,-1,-1,0
1,11,7,6,27,43,wc_u_human_guardian,2,1,4,3,-1
1,11,7,6,27,113,wc_u_orc_guardian,2,1,3,2,-1
1,11,7,6,27,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,11,7,6,27,125,wc_u_elf_ranger,2,0,-1,-1,3
1,11,7,6,27,142,wc_u_halfling_warrior,2,1,5,3,-1
1,11,7,6,27,196,wc_u_dwarf_priest,1,0,-1,-1,2
1,11,7,6,27,204,wc_u_dwarf_priest,1,0,-1,-1,5
1,11,7,6,27,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,11,7,6,27,250,wc_u_halfling_warrior,1,0,-1,-1,6
1,11,7,6,27,252,wc_u_halfling_warrior,1,0,-1,-1,4
1,12,0,6,26,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,12,0,6,26,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,12,0,6,26,27,wc_u_human_priest,1,0,-1,-1,0
1,12,0,6,26,36,wc_u_human_guardian,2,1,4,3,-1
1,12,0,6,26,52,wc_u_halfling_warrior,2,1,3,2,-1
1,12,0,6,26,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,12,0,6,26,70,wc_u_orc_warrior,2,1,3,3,-1
1,12,0,6,26,127,wc_u_halfling_rogue,2,1,5,3,-1
1,12,0,6,26,181,wc_u_elf_ranger,2,1,3,0,-1
1,12,0,6,26,200,wc_u_orc_warrior,1,0,-1,-1,5
1,12,0,6,26,222,wc_u_halfling_warrior,2,1,2,3,-1
1,12,0,6,26,243,wc_u_human_priest,1,0,-1,-1,1
1,12,0,6,26,245,wc_u_human_mage,1,0,-1,-1,7
1,12,0,6,26,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,12,1,6,39,2,wc_u_halfling_warrior,2,1,3,3,-1
1,12,1,6,39,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,12,1,6,39,18,wc_u_elf_ranger,2,1,4,1,-1
1,12,1,6,39,37,wc_u_elf_rogue,1,1,3,2,-1
1,12,1,6,39,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,12,1,6,39,63,wc_u_human_priest,2,0,-1,-1,3
1,12,1,6,39,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,12,1,6,39,135,wc_u_orc_rogue,1,1,0,2,-1
1,12,1,6,39,158,wc_u_elf_priest,2,0,-1,-1,1
1,12,1,6,39,176,wc_u_human_warrior,1,1,7,3,-1
1,12,1,6,39,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,12,1,6,39,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,12,1,6,39,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,12,1,6,39,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,12,2,6,39,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,12,2,6,39,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,12,2,6,39,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,12,2,6,39,49,wc_u_human_priest,2,1,5,2,-1
1,12,2,6,39,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,12,2,6,39,109,wc_u_human_guardian,1,1,2,3,-1
1,12,2,6,39,170,wc_u_orc_guardian,1,0,-1,-1,5
1,12,2,6,39,188,wc_u_halfling_warrior,2,1,3,2,-1
1,12,2,6,39,198,wc_u_elf_ranger,2,1,3,1,-1
1,12,2,6,39,211,wc_u_orc_warrior,2,1,4,3,-1
1,12,2,6,39,234,wc_u_human_priest,1,0,-1,-1,7
1,12,2,6,39,241,wc_u_human_warrior,1,0,-1,-1,1
1,12,2,6,39,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,12,2,6,39,249,wc_u_orc_warrior,1,0,-1,-1,6
1,12,3,6,44,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,12,3,6,44,12,wc_u_orc_warrior,1,1,4,3,-1
1,12,3,6,44,20,wc_u_halfling_warrior,2,1,5,3,-1
1,12,3,6,44,30,wc_u_halfling_mage,1,0,-1,-1,0
1,12,3,6,44,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,12,3,6,44,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,12,3,6,44,77,wc_u_human_warrior,1,1,3,2,-1
1,12,3,6,44,96,wc_u_human_guardian,1,0,-1,-1,4
1,12,3,6,44,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,12,3,6,44,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,12,3,6,44,110,wc_u_orc_rogue,1,1,2,3,-1
1,12,3,6,44,124,wc_u_human_mage,1,0,-1,-1,6
1,12,3,6,44,171,wc_u_elf_priest,2,0,-1,-1,2
1,12,3,6,44,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,12,4,6,42,13,wc_u_orc_rogue,1,1,2,0,-1
1,12,4,6,42,21,wc_u_halfling_ranger,2,1,3,0,-1
1,12,4,6,42,31,wc_u_dwarf_priest,2,1,4,2,-1
1,12,4,6,42,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,12,4,6,42,50,wc_u_elf_ranger,1,0,-1,-1,2
1,12,4,6,42,60,wc_u_halfling_mage,2,1,3,1,-1
1,12,4,6,42,64,wc_u_elf_priest,1,0,-1,-1,3
1,12,4,6,42,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,12,4,6,42,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,12,4,6,42,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,12,4,6,42,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,12,4,6,42,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,12,4,6,42,251,wc_u_orc_guardian,1,1,0,3,-1
1,12,4,6,42,253,wc_u_halfling_mage,1,0,-1,-1,0
1,12,5,6,36,6,wc_u_human_warrior,1,0,-1,-1,3
1,12,5,6,36,22,wc_u_halfling_warrior,2,1,3,3,-1
1,12,5,6,36,32,wc_u_halfling_ranger,2,1,1,0,-1
1,12,5,6,36,41,wc_u_orc_guardian,1,1,3,1,-1
1,12,5,6,36,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,12,5,6,36,82,wc_u_orc_warrior,1,1,2,3,-1
1,12,5,6,36,136,wc_u_orc_warrior,1,0,-1,-1,5
1,12,5,6,36,140,wc_u_halfling_warrior,2,1,4,3,-1
1,12,5,6,36,164,wc_u_halfling_ranger,1,0,-1,-1,0
1,12,5,6,36,173,wc_u_halfling_ranger,1,0,-1,-1,2
1,12,5,6,36,195,wc_u_dwarf_ranger,1,0,-1,-1,6
1,12,5,6,36,212,wc_u_dwarf_warrior,1,0,-1,-1,4
1,12,5,6,36,233,wc_u_dragonkin_guardian,1,0,-1,-1,1
1,12,5,6,36,256,wc_u_halfling_mage,1,0,-1,-1,7
1,12,6,6,48,7,wc_u_human_guardian,2,1,3,3,-1
1,12,6,6,48,23,wc_u_halfling_warrior,2,1,3,2,-1
1,12,6,6,48,42,wc_u_orc_warrior,1,0,-1,-1,6
1,12,6,6,48,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,12,6,6,48,61,wc_u_halfling_mage,2,1,2,1,-1
1,12,6,6,48,74,wc_u_halfling_ranger,2,1,2,0,-1
1,12,6,6,48,98,wc_u_human_priest,1,0,-1,-1,3
1,12,6,6,48,103,wc_u_human_priest,1,0,-1,-1,4
1,12,6,6,48,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,12,6,6,48,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,12,6,6,48,132,wc_u_elf_ranger,1,0,-1,-1,0
1,12,6,6,48,178,wc_u_human_warrior,1,1,3,1,-1
1,12,6,6,48,220,wc_u_orc_guardian,1,0,-1,-1,2
1,12,6,6,48,235,wc_u_orc_rogue,1,0,-1,-1,7
1,12,7,6,35,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,12,7,6,35,16,wc_u_orc_rogue,2,1,2,3,-1
1,12,7,6,35,24,wc_u_halfling_warrior,2,1,1,3,-1
1,12,7,6,35,35,wc_u_human_priest,2,0,-1,-1,0
1,12,7,6,35,43,wc_u_human_guardian,2,1,4,3,-1
1,12,7,6,35,113,wc_u_orc_guardian,2,1,3,2,-1
1,12,7,6,35,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,12,7,6,35,125,wc_u_elf_ranger,2,0,-1,-1,3
1,12,7,6,35,142,wc_u_halfling_warrior,2,1,5,3,-1
1,12,7,6,35,196,wc_u_dwarf_priest,1,0,-1,-1,2
1,12,7,6,35,204,wc_u_dwarf_priest,1,0,-1,-1,5
1,12,7,6,35,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,12,7,6,35,250,wc_u_halfling_warrior,1,0,-1,-1,6
1,12,7,6,35,252,wc_u_halfling_warrior,1,0,-1,-1,4
1,13,0,6,34,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,13,0,6,34,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,13,0,6,34,27,wc_u_human_priest,1,0,-1,-1,0
1,13,0,6,34,36,wc_u_human_guardian,2,1,4,3,-1
1,13,0,6,34,52,wc_u_halfling_warrior,2,1,3,2,-1
1,13,0,6,34,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,13,0,6,34,70,wc_u_orc_warrior,2,1,3,3,-1
1,13,0,6,34,127,wc_u_halfling_rogue,2,1,5,3,-1
1,13,0,6,34,181,wc_u_elf_ranger,2,1,3,0,-1
1,13,0,6,34,200,wc_u_orc_warrior,1,0,-1,-1,5
1,13,0,6,34,222,wc_u_halfling_warrior,2,1,2,3,-1
1,13,0,6,34,243,wc_u_human_priest,1,0,-1,-1,1
1,13,0,6,34,245,wc_u_human_mage,1,0,-1,-1,7
1,13,0,6,34,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,13,1,6,47,2,wc_u_halfling_warrior,2,1,3,3,-1
1,13,1,6,47,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,13,1,6,47,18,wc_u_elf_ranger,2,1,4,1,-1
1,13,1,6,47,37,wc_u_elf_rogue,1,1,3,2,-1
1,13,1,6,47,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,13,1,6,47,63,wc_u_human_priest,2,0,-1,-1,3
1,13,1,6,47,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,13,1,6,47,135,wc_u_orc_rogue,1,1,0,2,-1
1,13,1,6,47,158,wc_u_elf_priest,2,0,-1,-1,1
1,13,1,6,47,176,wc_u_human_warrior,1,1,7,3,-1
1,13,1,6,47,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,13,1,6,47,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,13,1,6,47,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,13,1,6,47,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,13,2,6,47,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,13,2,6,47,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,13,2,6,47,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,13,2,6,47,49,wc_u_human_priest,2,1,5,2,-1
1,13,2,6,47,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,13,2,6,47,109,wc_u_human_guardian,1,1,2,3,-1
1,13,2,6,47,170,wc_u_orc_guardian,1,0,-1,-1,5
1,13,2,6,47,188,wc_u_halfling_warrior,2,1,3,2,-1
1,13,2,6,47,198,wc_u_elf_ranger,2,1,3,1,-1
1,13,2,6,47,211,wc_u_orc_warrior,2,1,4,3,-1
1,13,2,6,47,234,wc_u_human_priest,1,0,-1,-1,7
1,13,2,6,47,241,wc_u_human_warrior,1,0,-1,-1,1
1,13,2,6,47,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,13,2,6,47,249,wc_u_orc_warrior,1,0,-1,-1,6
1,13,3,6,52,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,13,3,6,52,12,wc_u_orc_warrior,1,1,4,3,-1
1,13,3,6,52,20,wc_u_halfling_warrior,2,1,5,3,-1
1,13,3,6,52,30,wc_u_halfling_mage,1,0,-1,-1,0
1,13,3,6,52,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,13,3,6,52,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,13,3,6,52,77,wc_u_human_warrior,1,1,3,2,-1
1,13,3,6,52,96,wc_u_human_guardian,1,0,-1,-1,4
1,13,3,6,52,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,13,3,6,52,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,13,3,6,52,110,wc_u_orc_rogue,1,1,2,3,-1
1,13,3,6,52,124,wc_u_human_mage,1,0,-1,-1,6
1,13,3,6,52,171,wc_u_elf_priest,2,0,-1,-1,2
1,13,3,6,52,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,13,4,6,51,13,wc_u_orc_rogue,1,1,2,0,-1
1,13,4,6,51,21,wc_u_halfling_ranger,2,1,3,0,-1
1,13,4,6,51,31,wc_u_dwarf_priest,2,1,4,2,-1
1,13,4,6,51,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,13,4,6,51,50,wc_u_elf_ranger,1,0,-1,-1,2
1,13,4,6,51,60,wc_u_halfling_mage,2,1,3,1,-1
1,13,4,6,51,64,wc_u_elf_priest,1,0,-1,-1,3
1,13,4,6,51,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,13,4,6,51,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,13,4,6,51,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,13,4,6,51,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,13,4,6,51,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,13,4,6,51,251,wc_u_orc_guardian,1,1,0,3,-1
1,13,4,6,51,253,wc_u_halfling_mage,1,0,-1,-1,0
1,13,5,6,39,22,wc_u_halfling_warrior,2,1,2,3,-1
1,13,5,6,39,32,wc_u_halfling_ranger,2,1,1,0,-1
1,13,5,6,39,41,wc_u_orc_guardian,1,0,-1,-1,4
1,13,5,6,39,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,13,5,6,39,82,wc_u_orc_warrior,1,0,-1,-1,0
1,13,5,6,39,136,wc_u_orc_warrior,1,0,-1,-1,5
1,13,5,6,39,140,wc_u_halfling_warrior,2,1,4,3,-1
1,13,5,6,39,164,wc_u_halfling_ranger,2,1,2,0,-1
1,13,5,6,39,212,wc_u_dwarf_warrior,1,1,3,3,-1
1,13,5,6,39,233,wc_u_dragonkin_guardian,1,0,-1,-1,1
